CUSTKEY,NAME,ADDRESS,PHONE,ACCTBAL,MKTSEGMENT
1068725,Customer#001068725,"NmoaYFu62MB5qOuLRK7eWghDk,sMdrDlKQYEOl",17-961-300-6999,3424.81,FURNITURE
1069859,Customer#001069859,YwOb9J2h5W,19-519-912-3892,6832.57,BUILDING
1070171,Customer#001070171,E0GElOPMtNkxv7Fju BlCT,22-975-233-7118,7006.47,AUTOMOBILE
1073433,Customer#001073433,DNCbrznsZ89PCb6TLG4mPDH0DbWeafxxjl8CG2,18-535-691-2416,3467.53,MACHINERY
1076145,Customer#001076145,oqSp30lGBY6JnXSQl7UezHORTHcS11lNw6gf3Ybu,23-141-525-1194,2539.42,MACHINERY
1079055,Customer#001079055,XeMzU3u7mwU,27-940-567-2523,5965.71,HOUSEHOLD
126252,Customer#000126252,"v3ZbHXl2lW,QeqhPj1L,TTSCr",11-842-522-7154,2239.44,MACHINERY
133022,Customer#000133022,YmZLGn0W7avEpoB,17-282-544-6341,8406.44,AUTOMOBILE
214423,Customer#000214423,"7xLBkXo3feue83j4ceAqGx0M mG912XrhkX1y,",17-554-575-7330,8886.52,MACHINERY
216846,Customer#000216846,fu3tQdsRVwaqCJZwQ5K3 CwA30zOoKDKE8r,13-620-980-7103,9366.79,MACHINERY
218181,Customer#000218181,"weFi67,3febxLvlxT",17-874-984-1924,6207.85,BUILDING
218220,Customer#000218220,K 8kjZmAncS9Mj57iiha3Zfo142G,16-304-270-6689,5691.11,BUILDING
221966,Customer#000221966,yENA83JRnX6bPysC8aOV7KqFgRN5jOSDFm,15-745-195-9245,4938.53,FURNITURE
223005,Customer#000223005,w8M8BtmJu8u 6uXLSgf5pysnGVDa7qD9WVfs1p3W,12-736-741-5103,1596.41,BUILDING
224365,Customer#000224365,3GXgokfbIaSvwytxqb4hQKuhwV2vxeRCNvW,31-920-747-9795,5687.20,BUILDING
330762,Customer#000330762,nmUgDl1u4IF7HCL37eO6vK,34-945-743-7545,4674.43,HOUSEHOLD
333690,Customer#000333690,my0JvcYUeGqHLlnscsBjGJ2RjD3I6l,31-799-123-5139,1580.55,MACHINERY
334006,Customer#000334006,"xSfgEtcWREYy0OmmEnkINBCd0ChSrTY5KgtCb1,",29-344-495-4592,6739.10,BUILDING
339855,Customer#000339855,"LwFJj8,Vt3HhlIBX5nJaZukNkQf",24-215-119-7880,2413.48,BUILDING
343721,Customer#000343721,s1XdCWEqdYXWPieiw bNDVovXTj98ni315sZu1n,30-281-620-4198,8957.17,BUILDING
344597,Customer#000344597,BiazxHVnzoUCOtMD8,34-213-198-7795,5833.87,BUILDING
542060,Customer#000542060,",hcQeef3HNW6f6eA9xE7Xvo0DmkFxX,i2L",13-336-759-1064,6214.35,BUILDING
542646,Customer#000542646,lUhSPFvzXwAbbdZTtdOQV4ulrQcndzXOB7aJ,12-917-135-6262,6108.24,AUTOMOBILE
543474,Customer#000543474,2Y7oGWIGgcwO 8M1VfU,14-993-539-1359,8678.57,FURNITURE
545883,Customer#000545883,"MRP0,yTnTMMbZ7b510rqYVpxD1U7usrEaFFo21i",26-346-276-2198,7873.08,BUILDING
545923,Customer#000545923,"PqcCdkBjJKOHMsEQmF,3UUcc3,FPgU",12-419-569-8074,3729.32,FURNITURE
550037,Customer#000550037,YDkHklidw3Hc61,27-318-651-5508,4615.86,BUILDING
553761,Customer#000553761,tlaEkKp6p57acw2ON,28-501-176-5030,5404.04,AUTOMOBILE
736853,Customer#000736853,axlzbwtPCHtjH1dOT pS94YAtBd,28-607-901-7924,9779.64,AUTOMOBILE
737615,Customer#000737615,"VJvx688jk6yRTFXUjTSy,xJ 0hAsSH7H",19-397-753-7820,5720.75,BUILDING
739073,Customer#000739073,nDcRtFBSJ3,28-894-983-2336,6842.66,MACHINERY
739099,Customer#000739099,"SQnwnsG,kRfN",23-608-804-9024,5919.08,HOUSEHOLD
741546,Customer#000741546,MemEnMfXcGdyfxjnA,28-892-868-3043,824.18,MACHINERY
742065,Customer#000742065,e  VKfPwoZy8OhnT12b3msT16brndo5kv2u5 ,33-817-987-1508,1947.91,HOUSEHOLD
745668,Customer#000745668,"emBzSeAkGAf6SEjSJ24mvnuE,T9CA",24-712-719-5949,-972.77,AUTOMOBILE
746477,Customer#000746477,"cVqSiJ8AWnQljlvie8aj,X",15-912-603-5184,7704.46,AUTOMOBILE
746478,Customer#000746478,"pgUiWBb,UuZwVZdTf T4zZ0SygqBxtJlPIyYB",12-150-772-3280,5872.74,HOUSEHOLD
747864,Customer#000747864,"F KniHL,dpYv7zFSsl6HH6dGOyOmZm hQ",23-454-616-1396,7815.71,AUTOMOBILE
961362,Customer#000961362,qaXxkGofZs3UkVszSd4paQNlyYkyn9O,26-932-216-6084,4821.09,FURNITURE
962517,Customer#000962517,1GGG5GoEpinza3dc188VZBIMG0Sh0,23-311-346-1682,7476.99,MACHINERY
963205,Customer#000963205,gC1muqiC1FuUfPd2bUVjvsXWe,25-715-519-7346,5432.20,FURNITURE
965075,Customer#000965075,"iufD4bfnSzHkeSvAEnivsLB0hFDT1R9pX,Djr",33-990-228-1245,2147.67,BUILDING
965523,Customer#000965523,"UbAUk1aikta21HUR,q3mSCNB",23-930-183-5293,1543.06,FURNITURE
967237,Customer#000967237," mWotDYuaY",18-244-156-6239,4428.77,BUILDING
969133,Customer#000969133,kVfIlr3pIt7xgeWbD jtem,31-172-727-1604,144.78,AUTOMOBILE
974499,Customer#000974499,"P9vskmt8U4R,dsS3ERvjySj6",21-850-509-5962,5397.64,MACHINERY
1200331,Customer#001200331,nxJnmC9UULO1afOVttihe7,14-770-106-4769,3205.03,HOUSEHOLD
1202865,Customer#001202865,OeKjktplobrvbrzyIABR9AlUfOWa,17-318-708-9114,8396.50,BUILDING
1207450,Customer#001207450,"ezYd,DHEuGii5oZ",29-672-739-2440,3467.97,BUILDING
1207481,Customer#001207481,t1lA0A JOa804bmMrU7O93DWuEHfiXo,26-829-239-1297,6873.43,AUTOMOBILE
1207995,Customer#001207995,jTargGw26fTn,18-328-773-2983,9470.46,FURNITURE
1210592,Customer#001210592,6qrnULcvuSuXajCkPavr,28-149-895-6518,6872.41,HOUSEHOLD
1211005,Customer#001211005,"9G,drJUmcT1ffiQEUKu8N86",22-827-372-8139,-805.71,MACHINERY
257843,Customer#000257843,ewDRnTBx6cne z5PZNYZh4bnmXRbrvK377s1y,10-259-671-7232,7956.86,MACHINERY
259328,Customer#000259328,J0DY2PNim5nYrxxw dQjAMDZVgxO5nQsvsQm997,11-997-903-8010,8031.63,AUTOMOBILE
262700,Customer#000262700,HS5mxW4yvL92VID,19-207-483-2341,5733.61,FURNITURE
264486,Customer#000264486,",YZ4 7N6PoTWfxri OvTAzXuDk",25-421-635-3154,2102.43,MACHINERY
264520,Customer#000264520,"jSlW 3CGFr,RnyA7 CCARLT67c0x xUgSmX",20-241-102-1783,8615.73,HOUSEHOLD
364123,Customer#000364123,gW1jbDVHuNE2nAslkQ5nT2HPXkR q,12-533-296-7393,3443.72,FURNITURE
365701,Customer#000365701,8hZbPEO2dPOW6sd3zYwgr7,17-364-324-7482,4011.62,HOUSEHOLD
367545,Customer#000367545,TXPlnJ2t4Av,21-260-740-6109,2732.06,FURNITURE
369981,Customer#000369981,F7NQQteRXZesb4tSouoPHWhk7yG,23-191-336-3002,5874.57,BUILDING
371236,Customer#000371236,QAjLM5 ND4hzuRO9EXgCs4l,23-499-349-9846,4984.31,MACHINERY
372624,Customer#000372624,PqbFc4xFso0ddxffkdipJvWBXNu4ijrYG,19-677-361-4166,7819.76,FURNITURE
373851,Customer#000373851,"4r7eL5nj,a,MdQQy2",23-582-474-2613,6095.90,AUTOMOBILE
374898,Customer#000374898,cpMrgKXb8IDLSU0Xm0ytzs4cd6,20-280-702-9492,9048.36,BUILDING
555181,Customer#000555181,z8bg 7zJrjy 2tmv76,23-921-685-3402,4837.89,BUILDING
556106,Customer#000556106,"14Z,IHYf3VkuelGvDSbjY8CZhMHuo",29-869-785-3604,4955.15,BUILDING
556363,Customer#000556363,O8sxbrt8 V0f ,23-578-318-4378,1592.94,AUTOMOBILE
557023,Customer#000557023,UyuTBdOrtUxdz,20-616-400-2682,8280.77,FURNITURE
559556,Customer#000559556,"Iaf8k7i07,tFjr8nLI8WKqPCIX6oROEt5",11-255-992-3112,3665.59,FURNITURE
560562,Customer#000560562,"2zS9z3CfqPLEkUn,EuuevRv4B",28-564-695-6072,8688.85,MACHINERY
562111,Customer#000562111,srTnUu8IzJwqaxy1dPQNDB5wiKMuvD,11-363-426-9352,8494.73,HOUSEHOLD
563466,Customer#000563466," 9yvnRUW0qG2gOGM0IUv12zrF4AzcDj9n",30-399-311-8394,4476.74,BUILDING
564306,Customer#000564306,cR1z5phWUMlvjXyU45,21-299-359-3834,7686.08,HOUSEHOLD
569650,Customer#000569650,"84sThYJWhXzdCt9sNk ,cm9fsEsuvdoGMP4WJ",12-600-931-9053,3635.62,BUILDING
569848,Customer#000569848,jXnP PEqWQ22qk6U,21-791-455-2543,8013.68,AUTOMOBILE
720509,Customer#000720509,Fbq08JfErzrZtHL45OOIPPOFYVZM,21-641-143-4536,1906.30,BUILDING
723445,Customer#000723445,NABkPxlbye,10-844-658-9855,4667.81,BUILDING
723990,Customer#000723990,uvm7HvmxzZXznby5xronJkaygFq55Wd,25-442-382-2220,2560.07,HOUSEHOLD
724499,Customer#000724499,0VkdwNkaIbcGlN0DqZpzJ31mV8mQKGlA4yu9E,16-792-187-5379,8726.27,BUILDING
725038,Customer#000725038,"H,ZSOEv40O1FesnqpVcRszzWT ,JQvZ4Q",30-305-764-7959,6638.72,AUTOMOBILE
725307,Customer#000725307,"ldSukxHbPPbSmGO8dL0,zF4Ou",19-194-582-7191,8584.55,FURNITURE
726068,Customer#000726068,QMdWkDUkvaB9C,13-125-789-3883,4477.73,MACHINERY
727181,Customer#000727181,"wDH,I 6,xNkXj2WIq13sGlaEtr5Zp zUZZ",31-867-762-7413,6644.14,HOUSEHOLD
728300,Customer#000728300,"CxQ 4Seb A,jD1,",33-662-346-9383,4899.46,AUTOMOBILE
729244,Customer#000729244,B0pvXFLDwnyi0LWIi0sWMqIgSE d75T,11-549-533-3171,1206.78,MACHINERY
729904,Customer#000729904,m22oo8ePZe1KA3i3eqFHaeubQVdnInp 1H,22-532-823-5538,9148.58,AUTOMOBILE
729907,Customer#000729907,"xdAoyno,jAZ5jE nx1lpHfu2wXBBkE3DVBxb",23-741-987-3841,669.83,MACHINERY
731827,Customer#000731827,Vmj2jOUwE1a0,16-505-598-4534,8071.63,BUILDING
731985,Customer#000731985,MykXSmxQR1Cl3xCz2vOoCxisThUS4dUR,15-471-941-6647,5562.74,FURNITURE
732153,Customer#000732153," 7lOPZCPJjZKFYHrooAR97QAilK uc6a72MY",21-453-307-7173,3816.30,FURNITURE
732999,Customer#000732999,"3L,lczRuo GD5epF VE2sgHkd6",11-697-198-7063,8989.87,HOUSEHOLD
734315,Customer#000734315,"Qphw5,MhVtthsjO",21-636-776-4229,1669.26,MACHINERY
734337,Customer#000734337,j8 ByZQWpYa ,29-749-221-4994,9921.69,AUTOMOBILE
734536,Customer#000734536,xrMXKUiJo0WLuAsjd0NRGAzk5Q6TdpsQ5,20-591-913-8668,8029.67,MACHINERY
901461,Customer#000901461,dPJUg0ubQDbvLm,34-535-230-1639,500.36,FURNITURE
902535,Customer#000902535,YaqDh3VLLaCXp,14-582-589-1537,3635.76,BUILDING
903430,Customer#000903430,"sb1UXHvy xptJu22iBVirG5rqnNcL,xQXIaO,73",31-558-336-4832,7842.06,AUTOMOBILE
904223,Customer#000904223,"CB3iQNQfLoYcOfBmNdf,zFt",10-293-187-8843,9405.06,HOUSEHOLD
910904,Customer#000910904," BzhpwDyshH8",31-835-853-1146,2967.08,MACHINERY
910916,Customer#000910916,mXuMO2pRP7GAzS73c,29-560-698-9674,858.88,HOUSEHOLD
1171050,Customer#001171050,"CrbpBXBX8uOdi ,U7zG",14-699-531-3355,1073.71,BUILDING
1175739,Customer#001175739,Lm34GjHadQsrRNkrYtOQzDH,21-398-556-6455,3644.58,AUTOMOBILE
1178344,Customer#001178344,"Ow2PE 3N,wmz4Nd5Xp9ojOJVdyot",17-697-822-6998,5353.76,FURNITURE
1178729,Customer#001178729," v2XtMtGN1XGhPzssBgQ2CQvqiMrSu0FEtKN0iB",32-469-352-4429,6829.95,BUILDING
1179635,Customer#001179635,"AZdwqDpGR2Xpk, Rw 7Ll H5kJHRVz8CmNPAbV",21-461-986-4111,4132.05,HOUSEHOLD
1181731,Customer#001181731,0rb1CtBsuB,12-354-911-3099,9116.26,HOUSEHOLD
1181792,Customer#001181792,"4IuaKBf95E9ltZ5tSo8lr57VdHevqnzM8,HlS",14-611-284-1982,4689.67,HOUSEHOLD
195737,Customer#000195737,Eh2UFoSz4DzeyB5eemBa,29-983-308-4863,2737.01,FURNITURE
197289,Customer#000197289,"pNleXwWzWp6,qoDdgJmAhfwcNKp6BM6D",31-367-700-9066,5770.22,FURNITURE
197848,Customer#000197848,"cI 2A1OlQ62j4KxQLuhflaCASz,8fR0EA22U,KF",25-749-994-7914,3139.74,FURNITURE
198727,Customer#000198727,YqKYgHDdL510PcTkOIGHhuW8cFk5VXgrObUNTT,34-300-900-1999,3590.72,MACHINERY
199285,Customer#000199285,"h3sa,Fztce71WAFnEvIcvFyh,qM2BnYfWx",27-126-388-1091,2295.74,HOUSEHOLD
199980,Customer#000199980,51mfc qMuhd1O2Du8ZzRWFxhwTF,26-615-902-3676,5680.40,FURNITURE
201586,Customer#000201586,oDpnEU4Sb0PhzH,10-163-124-8856,-391.74,FURNITURE
202326,Customer#000202326,T0vO5KVslj1M2tBV5j1lTBLX7Q5I0AXEk1,11-143-424-9736,9859.64,AUTOMOBILE
207665,Customer#000207665,oiDF60CKU qUE5TDayYkNNgnGQV4WE17P8p,30-191-303-3379,9368.04,HOUSEHOLD
208439,Customer#000208439,w1ZFJYmW5mdn7CJYKrZxiWaEiCji,27-656-728-1229,475.41,MACHINERY
209222,Customer#000209222,Cw2Lzx Zys5a tAjIf2Sc60G,34-676-230-6030,4487.84,MACHINERY
209482,Customer#000209482,",JbVgN1uvvNJ 61sbSnA9HprthAjS6RqrS",18-577-195-4892,-185.35,HOUSEHOLD
439645,Customer#000439645,DIdTqWj5pwPBK1ryiRXBlGWkQV1K3cNW,31-711-654-5763,5805.38,HOUSEHOLD
440434,Customer#000440434,"87CdROM,pL6",34-704-102-7542,3823.33,MACHINERY
444127,Customer#000444127,t7HD5Ellp0cXxNXKH4KU,13-822-661-4168,2990.29,FURNITURE
445162,Customer#000445162,ikq9Lty3uSToaOQV18IeVYDnH5yo7PnOqWZQq,32-365-593-2919,9615.84,AUTOMOBILE
447379,Customer#000447379,"cTYh3snFgz7,KAH9sz",32-882-507-7741,2267.80,MACHINERY
447763,Customer#000447763,gjNzK2IsJuFwNOSwxrl1EmRJyE,13-452-846-1218,4525.53,FURNITURE
448568,Customer#000448568,DsxNjGMyITh4y7006a3Vw,26-654-914-1717,4047.80,AUTOMOBILE
448796,Customer#000448796,E2DavDpcpv,33-105-808-4909,8667.83,BUILDING
780076,Customer#000780076,"h,Nca,q2yB9yWE",28-769-267-2243,7666.18,MACHINERY
780683,Customer#000780683,"Mc9Dn25R7KBIyaQX,NxzSCMn0",25-703-806-4069,8217.29,FURNITURE
781803,Customer#000781803,DqON5F3hswS9m3vD3PJCi8xDRMr5karKVu,20-106-706-9214,1027.00,FURNITURE
781852,Customer#000781852,GZ6KBoqOhtpdi,32-102-421-9949,5319.46,AUTOMOBILE
781906,Customer#000781906,"aaH76nhttd24RMNOaqH,aj7cCULPguy3igkGT",15-834-739-9798,9960.43,FURNITURE
782978,Customer#000782978,hEZLCmV3jKR1cDRo,17-577-266-9307,3833.11,FURNITURE
784264,Customer#000784264,"0U9,ZWHnZVFKl2hXqisYlYvEf",31-760-155-6572,9163.63,MACHINERY
785767,Customer#000785767,"lBNEsicJByGeqHB,60sofUDwxj",19-509-294-8254,4725.66,HOUSEHOLD
786346,Customer#000786346,"aSeNXwsRsGmIQtAZQl3,RFft6SkVYE17U",27-805-186-5887,1255.38,MACHINERY
787098,Customer#000787098,"Oicc,8aqLqbGlAuRdUu",33-105-871-5837,9543.93,FURNITURE
788436,Customer#000788436,fsqqbhWFl5IMIWYcsnNcgFEEZH,23-251-816-7759,6835.77,FURNITURE
791650,Customer#000791650,"W1dMQGkMkcUVC y4fnK,CvNZJzk8ZFc8bWxC",21-279-686-3321,5823.48,MACHINERY
794914,Customer#000794914,"jt3kiz7,ngDml0",17-396-527-3498,2777.98,BUILDING
1005090,Customer#001005090,"fXU3X4,T AfYSLV6wKRT0UkPKP",19-608-932-5903,6999.56,BUILDING
1008595,Customer#001008595,"5H8GY,cIRa44Eo vVB730B6X2r9xCQaXLMsR",22-777-202-3328,202.62,MACHINERY
1011849,Customer#001011849,"7Kfelx,q6gzdq",12-502-474-7504,-656.55,BUILDING
1012155,Customer#001012155,eKWw5zdGCbTRL4wlCnV2u,24-473-998-8653,2858.75,MACHINERY
1012694,Customer#001012694,"d0ZPeKIz6Tt1,c2B iVv2N4z4YIFXmFm6",30-425-445-4585,4460.83,MACHINERY
1012754,Customer#001012754,pF yg BP9CZ4Vk4nWH,16-296-820-3861,6697.32,BUILDING
1013213,Customer#001013213,3m9LBKRUAIA7iXXZW1VVm,11-825-567-4755,7066.69,MACHINERY
1013528,Customer#001013528,"PpThhy3,NJsNScfEKq",20-866-957-6410,-532.58,BUILDING
1014892,Customer#001014892,ONFJhag0DR rgq3EeP,29-556-974-6193,4372.62,AUTOMOBILE
1014952,Customer#001014952,FQJSKd4aIk7pkJuIQaIlnypU8GhaxpYwz,28-709-946-4700,5057.31,HOUSEHOLD
1015841,Customer#001015841,"pfVUfh8sILH5XQHxZTR8,qCH6Qwt Jzqn2EWFU",23-502-400-8052,-866.73,BUILDING
1019318,Customer#001019318,AL9NiNCNwLIrHdOU,28-964-338-1103,6626.44,FURNITURE
1245952,Customer#001245952,5nme8DK4iLQdPr,29-237-497-8154,-108.28,HOUSEHOLD
1246237,Customer#001246237,"faeD,5Avur8U0S UDmbG1BbBN8QGJ8",31-100-783-2445,9220.43,MACHINERY
1246588,Customer#001246588,0UznqwuaixczcYDKMEFuhE21jMfvtRjU TUKs0,10-181-551-7702,8914.11,AUTOMOBILE
1247906,Customer#001247906,"5RAQlz4rAHwr6DnGtuLzhd1gfm71ISphK,eInZm4",26-653-421-4842,9195.70,FURNITURE
1249774,Customer#001249774,qfSSW5EHbbHOlTHB,22-404-121-2277,8968.21,HOUSEHOLD
1250559,Customer#001250559,vy4 GZgWzdkyzwlJn4koksI7Z21 JqLC9PU xAa,11-565-335-6504,9068.25,AUTOMOBILE
1250800,Customer#001250800,ihDp2Bfguo4OIWLy0XSh62JKTuzAxW7,28-570-336-8124,3191.09,FURNITURE
1256204,Customer#001256204,t2SF9Vqxrm4wvAlrzrODTnN,31-723-357-8221,5534.01,BUILDING
1256945,Customer#001256945,"w18gJOi,Fc",20-753-143-6687,5059.16,MACHINERY
1257178,Customer#001257178,rliROe9Q8QgA7Xx5f6GNJe,12-970-939-6719,9833.51,FURNITURE
1426509,Customer#001426509,Cl ISuw xvnw7VDm509RTXTPQh1Vnk,12-526-362-4967,1610.13,MACHINERY
1426977,Customer#001426977,JRBTSppGzNnlmpS,21-471-613-1513,2950.90,BUILDING
1427032,Customer#001427032,"5L,Za,0CnAtBL6r,Y05cT0k1UxwKJ7o30Z3blN,",34-250-634-6207,1362.67,AUTOMOBILE
1427249,Customer#001427249,9ZzIt9Ci1DjWzZFacBcjTRZ0hKbWVo,14-895-427-4814,6315.78,BUILDING
1429312,Customer#001429312,m8WLsPY8TOQ9wVrZKMhwq,25-401-141-2096,-109.18,HOUSEHOLD
1429664,Customer#001429664,bQLstQkqrHRZguixUAY9YmvGdE,11-574-269-3935,3734.67,HOUSEHOLD
1430193,Customer#001430193,Ns SY7a25cs6EUYMupoH,27-394-864-6690,8956.94,BUILDING
1430600,Customer#001430600,zDvJGsieQZoM,14-211-466-9098,-913.25,MACHINERY
1431021,Customer#001431021,KMCH79VO1n8VABsh22IqzJtM,31-991-550-4763,7949.21,HOUSEHOLD
1431393,Customer#001431393,u2MIU64YDx52WW9QXqbnzJ,12-943-735-4775,3442.34,FURNITURE
1431616,Customer#001431616,Xt4qaD9gb4mEbZ,18-530-281-4248,6399.80,AUTOMOBILE
1432061,Customer#001432061,y1SXSVOLlfxwd5srLkusAURsvut7ljEl,31-117-722-7171,430.96,MACHINERY
1432116,Customer#001432116,9wHogwRDe5XkZ97EwDecN4iLmz,15-938-869-3507,5421.71,BUILDING
1432683,Customer#001432683,pjgTiGIi1OiplporMu1APJ1TCU EeF58m,32-969-876-8245,-587.82,FURNITURE
1438095,Customer#001438095,RY6wi ip5Jc7pPaeOHJ4E VR3jcDfajzO,30-706-434-7086,9056.75,AUTOMOBILE
1438830,Customer#001438830,FLuniG4TekruhC,27-308-919-7949,912.36,MACHINERY
345213,Customer#000345213,r6dd6UAfGQg3AbKgXSJ9ruI PJEdyk i3K ILX80,31-319-701-5270,2592.25,BUILDING
345720,Customer#000345720,P95kB02jlz,32-912-561-3828,8716.04,HOUSEHOLD
346453,Customer#000346453,"yXgUf2y6h7Q6hasNZmic5fYgE7T,0  U 62Fq44",33-946-291-1209,6718.30,BUILDING
347388,Customer#000347388,iDb3w8aXyzdY3 HLQVaNALRxheAdOh,20-129-987-3031,6111.62,AUTOMOBILE
347572,Customer#000347572," WUl2tH6w6qV,YoNM1r1N",33-369-956-9812,3882.32,BUILDING
347662,Customer#000347662,"LF4lMS1PXkURg3JWdZ,qLMRGl9q,YK",20-736-420-9800,-627.92,HOUSEHOLD
350379,Customer#000350379,"vas3LTJ2pnPwysMQpmGYzDo83a,WXebO2I",17-504-889-9303,9490.87,FURNITURE
350492,Customer#000350492,LXtaOW6XZ1JL,12-545-222-6084,2420.47,AUTOMOBILE
353621,Customer#000353621,"yEo9,Zt2DUJSbw1xdhdGaCMyEJ1viGzHW",13-268-281-3396,-799.49,BUILDING
354353,Customer#000354353,w65QjAvFeoYr9UNil,28-889-625-7115,4863.39,HOUSEHOLD
357325,Customer#000357325,HWMXye Ls7x Q,33-191-910-9508,3595.03,FURNITURE
358057,Customer#000358057,PPnKAPdIpWh96MrJ1D4VTarG,17-166-858-2075,9433.86,FURNITURE
359077,Customer#000359077,YW9AkOOrkEg XiQwchv20BAsxlbtk,28-531-666-5885,5089.40,HOUSEHOLD
359192,Customer#000359192,"5,FJvzPnqpS0AAsTy3rgeWS",19-212-508-3920,-829.30,BUILDING
359281,Customer#000359281,Orr3eC7vpBgu6WJrlKwyFA,33-730-902-5196,8077.21,FURNITURE
359479,Customer#000359479,Q74EmtqyUUSAeXPyPQ,25-860-394-5583,546.13,HOUSEHOLD
465072,Customer#000465072,5hpiYvNjEE2YIbvUkQgZb11 Rmsq7HD,22-936-429-7796,-982.83,HOUSEHOLD
465970,Customer#000465970,3AQ1AdXgt5xZIb8BpVmYL4n2cmG,19-806-533-4074,1934.93,BUILDING
466324,Customer#000466324,"QV6So0 1VK,qkLJ1OU2jpK2ov08DSyfX",22-953-749-5684,8611.21,AUTOMOBILE
468540,Customer#000468540,",8MJcVGFFd5",10-781-638-1601,5533.84,FURNITURE
470832,Customer#000470832,M39SIFjWGG,10-804-830-9988,2822.72,HOUSEHOLD
471358,Customer#000471358,KOPJ0RUWI8wyhenzFS,13-944-992-5353,2560.83,AUTOMOBILE
471896,Customer#000471896,fQdmmHwla I9Vmm0O81qNO5IwZbugxq4mCH5w,31-253-587-9536,6761.80,FURNITURE
474220,Customer#000474220,seFW4AuMdfuyjXEK3ZJrXt3GbecErn0q4us7I,20-652-527-6129,9981.56,BUILDING
474424,Customer#000474424,n3y9AXlvdF fSxXxHlNw5esv3V6O,31-792-949-9604,6066.63,HOUSEHOLD
475862,Customer#000475862,NrGrKc2aGdM,20-898-473-6383,4619.87,AUTOMOBILE
476554,Customer#000476554,HlZOeBIISN,12-311-873-3890,7960.47,AUTOMOBILE
476943,Customer#000476943,rMcU1KB29k,14-280-196-5373,1516.16,FURNITURE
476980,Customer#000476980,"SvWUFXQDSi,2G6hTapiKRlRf7vzw7jx23",24-749-663-1692,7497.12,BUILDING
477785,Customer#000477785,",T9cqxngUIZ",24-299-182-6506,6406.02,HOUSEHOLD
885780,Customer#000885780,"wMmDt04wPgVSRfb8PhjMr,cGYp3xws8eZ7v8gH",34-982-548-8454,1317.83,FURNITURE
885914,Customer#000885914,",M0s0Hh2hXSJLHtRzuMlizlgPALxbJHs",32-885-685-5750,7632.24,FURNITURE
886808,Customer#000886808,5GrN6GTb1B,24-812-128-8405,5900.84,HOUSEHOLD
889986,Customer#000889986,e7ClEKWliF67UYR8B,21-973-347-8541,3377.69,AUTOMOBILE
890305,Customer#000890305,vXhZ6BTuqdoru Aq5BNdR7kKxyP,24-262-785-7934,9123.95,FURNITURE
890894,Customer#000890894,"CzV,Vd9rFBY0dZeiGMbMAAsybWGe13RlJSSf",13-752-242-2493,5999.12,AUTOMOBILE
891436,Customer#000891436,"xNM,dyh7HCz2a",23-131-778-6421,5618.80,HOUSEHOLD
894150,Customer#000894150,"fwnRt5YgmLXbnZBf6,V",14-344-255-1971,3863.56,MACHINERY
896454,Customer#000896454,NoOgr7CKBpdd4xd3BznBgEr4PZcGSS7tq,30-340-803-8165,962.93,MACHINERY
897276,Customer#000897276,0YVnnFSCVaH9,10-808-987-1022,1399.20,BUILDING
897410,Customer#000897410,0gb7at1lryIBIIR,29-617-430-8436,4865.48,AUTOMOBILE
897612,Customer#000897612,Qustn8tyyQrae61qSgM8,27-367-299-1270,8428.11,HOUSEHOLD
897771,Customer#000897771,JwJwH4Dhm6STGJ3TSu7p30wXWxbHS,10-808-731-9658,8399.30,FURNITURE
899656,Customer#000899656,YsS9aqAg1A,16-730-738-1800,2612.08,AUTOMOBILE
1035521,Customer#001035521,"E2siz5yT1,4dY 7HxK4V",23-401-924-6550,512.28,FURNITURE
1036099,Customer#001036099,"cWkGw4c24iUcFqx0eu0w4tG,rAWrHKOcTqZzuBs",12-334-845-8645,2231.15,BUILDING
1036382,Customer#001036382,bykFp3DoRTbtXXhXhdDrEluSrSS305vj0Ui3iUZ,33-821-623-3117,8797.57,AUTOMOBILE
1038958,Customer#001038958,ZZUhYd67iElhI5jn2u,14-521-845-9861,3464.35,FURNITURE
1039264,Customer#001039264,AfApsxPs3227x5o,34-792-387-6445,-596.49,BUILDING
1039429,Customer#001039429,MlhdABXC400snmZD0V,10-952-578-6307,5397.48,AUTOMOBILE
1041186,Customer#001041186,sKLqg9YQQzJcaHgZygFXX0fvY74Yvl5O0tVonzX,14-508-577-3574,-282.78,FURNITURE
1042975,Customer#001042975,3sITrsat 9qfuB4HSrfjH UvVfgf8fAGHtX,16-147-402-3353,3817.85,BUILDING
1046642,Customer#001046642,FZPdq5VLjAj0zgE,28-915-751-8892,1664.49,AUTOMOBILE
1047328,Customer#001047328,"QkDThHbPAJ7HDFcFQjzgY3HJD8l,PX",12-910-914-8755,7380.46,AUTOMOBILE
1291245,Customer#001291245,lnlCb2ttr6PZJjlOJImM3Qr34zD31yxZ9x32gZ,33-826-697-2705,6559.15,AUTOMOBILE
1292264,Customer#001292264,cR4t84kJzbzSiniIFSrzQkJSGI,24-860-990-9821,5874.81,AUTOMOBILE
1292513,Customer#001292513,"Lh6dA,psGi7fDLegimm4oIgR8v8VtxY27dQK7mQ5",11-183-928-9589,3085.53,AUTOMOBILE
1293360,Customer#001293360,"ouomrsAfQiq,JfscT9YC,A1IHPrtYzSSKX",18-913-969-9445,9294.25,MACHINERY
